UID,Name,Age,Weight,Height,WR,Rc Injury,Nat,Division,Club,Wage,Asking Price,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Gls/90,Shots Outside Box/90,NP-xG/90,Gl Mst,xA,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90,Con/90,xSv %,Sv %
61078132,Lewis Ferguson,33,74 kg,181 cm,,-,SCO,LaLiga EA SPORTS,FC Barcelona,"$6,630,000 p/a",-,30/6/2034,"DM, M/AM (C)",-,1,562,92%,0.16,0.22,5.6,1.28,0.48,50%,0.16,22%,-0.54,1.28,0.64,0.64,0.35,0,1.39,1.44,100%,0.48,0,0.16,4.96,42%,2.08,0.16,8.97,6.09,10.25,0.8,13.7km,1.92,8.97,-,-,-,-,-,-,-
2002145275,Lanre Michael,21,72 kg,179 cm,,-,ESP,LaLiga EA SPORTS,Cádiz,"$416,000 p/a",-,30/6/2035,"AM (RC), ST (C)",AM (RC),9,781,84%,0.23,0.21,2.07,1.27,0.58,17%,0.12,29%,2.09,1.27,0.69,1.5,0.45,0,1.85,1.73,68%,0.58,0.12,0,7.84,24%,1.84,0.35,5.53,10.95,8.76,1.5,13.8km,1.84,9.91,-,-,-,-,-,-,-
2002073106,Miguel Nieto,24,67 kg,175 cm,,-,ESP,LaLiga EA SPORTS,Athletic Bilbao,"$1,789,000 p/a",$1.1M,30/6/2034,"M (L), AM (LC), ST (C)","M (L), AM (C), ST (C)",6,812,87%,0.11,0.21,3.21,2.33,0.44,33%,0.55,31%,2.31,1.11,0.55,0.78,0.3,0,1.88,1.44,100%,0.44,0,0,4.88,18%,0.89,0.22,6.98,12.08,9.09,1.66,13.4km,3.88,14.41,-,-,-,-,-,-,-
2000141552,Álex Fernandorena,28,78 kg,185 cm,,-,ESP,LaLiga EA SPORTS,Gijón,"$799,000 p/a",-,30/6/2033,D (L),-,22,"1,603",90%,-,0.04,4.38,0.56,0.06,12%,0.22,-,-0.2,0.11,-,0.11,0.01,1,0.76,3.26,78%,1.91,0.39,0.67,4.55,81%,3.71,0.9,12.97,8.37,16.28,1.24,13.4km,1.85,7.41,-,-,-,-,-,-,-
62191195,Nikola Milenković,35,89 kg,195 cm,,-,SRB,LaLiga EA SPORTS,Real Sociedad,"$3,217,000 p/a",-,30/6/2033,D (RC),D (R),20,"1,550",95%,0.06,0.04,7.26,0.17,0.06,0%,0,-,-0.67,0.17,-,0,0.04,0,0.61,1.51,81%,1.28,0.29,0.46,6.27,67%,4.18,0.29,10.22,4.53,5.46,0.23,11.3km,1.57,4.24,-,-,-,-,-,-,-
2000034344,Javi Guerra,29,76 kg,187 cm,,-,ESP,LaLiga EA SPORTS,Valencia,"$13,843,000 p/a",-,30/6/2034,"DM, M/AM (C)",AM (C),21,"1,857",85%,0.15,0.2,5.77,1.41,0.68,27%,0.24,12%,0.69,0.87,0.29,1.55,0.22,0,4.06,2.23,84%,0.44,0.05,0.39,4.26,63%,2.67,0.15,9.11,11.58,9.74,1.55,13.2km,3.44,12.16,-,-,-,-,-,-,-
2000016527,Stanis Idumbo Muzambo,27,68 kg,172 cm,,-,BEL,LaLiga EA SPORTS,Real Madrid,"$4,097,000 p/a",-,30/6/2036,"DM, M (C), AM (LC)","DM, M (C)",3,723,89%,0.25,0.09,3.24,0.75,0.12,23%,0.37,7%,-0.72,1,0.12,0.75,0.21,0,0.74,2.12,77%,0.62,0.12,0,3.49,21%,0.75,0.5,4.23,12.45,10.71,3.24,14.0km,2.61,12.32,-,-,-,-,-,-,-
2002145273,Francisco Moyano,21,75 kg,185 cm,,-,ESP,LaLiga EA SPORTS,Cádiz,"$1,986,000 p/a",-,30/6/2037,GK,-,23,"2,070",75%,-,0,0.83,0,-,-,-,-,0,-,-,-,0,0,0.09,0.13,27%,7.35,0.04,0,-,-,-,-,6.96,7.91,0.04,-,4.3km,0,0,19,35,49,0.01,1.74,82%,77%
2000056922,Mario Peregrina,28,64 kg,171 cm,,-,ESP,LaLiga EA SPORTS,Alavés,"$981,000 p/a",$1.4M,30/6/2035,"M (RC), AM (C)",M (C),1,271,88%,0.33,0.27,2.32,0.66,0.33,30%,0.66,-,-0.82,0.33,-,0.33,0.01,0,0.81,2.66,89%,1,0,0,5.65,12%,0.66,0.33,4.98,9.63,11.29,1,15.1km,1.66,10.96,-,-,-,-,-,-,-
2000069208,Umut Tohumcu,28,76 kg,185 cm,,-,TUR,LaLiga EA SPORTS,FC Barcelona,"$7,623,000 p/a",-,30/6/2035,"DM, M/AM (C)",AM (C),13,"1,154",90%,0.08,0.24,7.72,1.09,0.62,24%,0.23,17%,-0.69,1.48,0.39,1.56,0.13,1,3.08,1.87,65%,0.55,0,0.47,3.82,59%,2.26,0.08,8.19,8.97,10.45,0.86,13.4km,3.67,10.29,-,-,-,-,-,-,-
2002145199,Joaquín Romero,21,88 kg,193 cm,,Tight thigh,ESP,LaLiga EA SPORTS,Espanyol,"$933,000 p/a",-,30/6/2036,"D (C), DM",DM,4,366,86%,-,0.03,4.43,0,-,-,0,-,-0.19,0,-,0.25,0.05,1,0.11,1.23,83%,2.46,0.25,0,8.85,78%,6.89,0.74,18.44,10.33,5.66,0.25,12.4km,2.46,5.41,-,-,-,-,-,-,-
62219051,Strahinja Eraković,32,75 kg,184 cm,,-,SRB,LaLiga EA SPORTS,Almería,"$1,413,000 p/a",-,30/6/2033,D (RLC),D (RL),-,236,95%,0.38,0.12,7.25,1.14,0.38,0%,0,50%,0.6,0.38,0.38,0,0.15,0,0.32,2.67,70%,0.38,0,0.38,4.19,45%,1.91,1.14,8.77,4.19,4.96,-,13.3km,1.14,4.96,-,-,-,-,-,-,-
2000057007,Nacho Martín,30,69 kg,175 cm,,-,ESP,LaLiga EA SPORTS,Zaragoza,"$1,050,000 p/a",$1.6M,30/6/2035,"DM, M (C)",-,-,137,73%,-,0.11,3.28,1.97,-,100%,0.66,-,-0.11,0.66,-,1.31,0.07,0,0.17,1.97,75%,1.31,0,0,5.26,13%,0.66,-,5.91,11.17,6.57,-,15.3km,4.6,15.77,-,-,-,-,-,-,-
2002145124,Miguel Ángel Carrillo,21,70 kg,177 cm,,-,ESP,LaLiga EA SPORTS,Valencia,"$577,000 p/a",-,30/6/2036,"D (RL), WB/M (R)",WB/M (R),9,823,93%,-,0.08,7.76,1.2,0.11,25%,0.11,20%,0.7,0.11,0.11,0.33,0.03,1,0.75,2.84,100%,1.31,0.11,0,3.28,23%,0.77,0.77,10.72,6.56,8.75,0.77,13.2km,1.97,7.76,-,-,-,-,-,-,-
45104608,Takefusa Kubo,31,63 kg,173 cm,,Tight calf,JPN,LaLiga EA SPORTS,Real Sociedad,"$9,277,000 p/a",$18M,30/6/2034,"M/AM (RC), ST (C)","M (RC), AM (R)",1,243,92%,0.37,0.13,2.22,0.37,0.37,38%,0.37,-,-0.56,0.74,-,0.37,0.21,0,0.34,1.85,71%,0.37,0,0,1.85,20%,0.37,-,2.96,7.78,7.78,0.74,12.7km,2.96,12.59,-,-,-,-,-,-,-
62246208,Benjamin Šeško,29,85 kg,194 cm,,-,SVN,LaLiga EA SPORTS,Real Sociedad,"$10,120,000 p/a",-,30/6/2034,ST (C),-,20,"1,722",84%,-,0.1,0.73,0.63,0.31,38%,0.26,29%,3.42,1.36,0.94,0.37,0.68,0,1.96,0.89,81%,0.21,0.05,0.16,5.7,59%,3.34,0.1,4.13,7.47,3.97,1.36,12.0km,1.72,6.74,-,-,-,-,-,-,-
95059117,Geny,32,65 kg,173 cm,,-,MOZ,LaLiga EA SPORTS,Girona,"$3,087,000 p/a",-,30/6/2034,"WB/M (RL), AM (RLC)","WB (RL), M (L), AM (C)",18,"1,450",83%,0.12,0.15,2.92,1.12,0.68,17%,0.5,14%,-0.68,0.93,0.25,0.74,0.19,0,2.44,1.99,80%,0.99,0.06,0,3.85,31%,1.18,0.25,6.64,14.65,14.96,3.35,13.5km,2.98,11.23,-,-,-,-,-,-,-
63031763,Róbert Boženík,33,81 kg,188 cm,,-,SVK,LaLiga EA SPORTS,Girona,"$2,445,000 p/a",-,30/6/2034,"AM (C), ST (C)",AM (C),-,210,84%,-,0.09,1.29,0.43,0.43,-,0,-,-0.72,0.86,-,0.43,0.31,0,0.21,0.43,100%,0,0,0,7.71,44%,3.43,-,2.57,6.86,6.43,2.57,13.5km,2.14,8.14,-,-,-,-,-,-,-
2000016605,Jude Soonsup-Bell,29,75 kg,186 cm,,Sprained ankle ligaments,ENG,LaLiga EA SPORTS,CA Osasuna,"$2,697,000 p/a",-,30/6/2035,"AM (RL), ST (C)",AM (RL),19,"1,383",83%,0.07,0.12,2.15,1.11,0.26,6%,0.07,10%,-2.88,1.43,0.33,0.78,0.51,0,1.83,2.08,76%,0.33,0,0.13,13.41,46%,6.12,0.07,4.88,9.89,8.13,1.43,12.8km,1.82,8.26,-,-,-,-,-,-,-
2000257209,Givairo Read,26,72 kg,180 cm,,Tight hamstring,NED,LaLiga EA SPORTS,Valencia,"$1,220,000 p/a",-,30/6/2036,"D/WB (RL), M (R)","WB (L), M (R)",14,"1,256",91%,0.14,0.13,8.6,0.79,0.36,30%,0.21,-,-0.5,0.07,-,0.07,0.04,0,1.81,3.01,75%,1.15,0.36,0.07,4.51,70%,3.15,0.14,13.04,7.74,8.67,1.07,13.1km,2.29,7.95,-,-,-,-,-,-,-
98040383,Gregor Kobel,35,86 kg,195 cm,,-,SUI,LaLiga EA SPORTS,Real Madrid,"$9,453,000 p/a",-,30/6/2034,GK,-,30,"2,700",97%,-,0,0.23,0,-,-,-,-,0,-,-,-,0,0,0,0,0%,0.6,0,0,-,-,-,-,5.63,1.03,0,-,6.4km,0,0,16,27,32,0.21,0.57,85%,85%
47064795,Eljif Elmas,33,68 kg,182 cm,,-,MKD,LaLiga EA SPORTS,Villarreal,"$5,304,000 p/a",-,30/6/2033,"DM, M/AM (LC)","DM, M/AM (L)",3,357,90%,-,0.18,3.03,1.01,0.5,50%,0.25,17%,-0.15,0.76,0.25,0.25,0.09,0,0.71,2.52,91%,0.25,0,0,2.77,45%,1.26,0.25,5.8,7.31,10.84,0.25,13.6km,2.77,9.33,-,-,-,-,-,-,-
67190888,Aleix García,35,66 kg,173 cm,,-,ESP,LaLiga EA SPORTS,Girona,"$1,936,000 p/a",-,30/6/2033,"DM, M (C)",-,-,148,91%,-,0.38,7.91,1.22,0.61,45%,0,-,-0.05,0,-,0.61,0.03,0,0.63,1.82,60%,0,0,0,-,-,-,-,3.04,6.69,8.51,0.61,14.2km,1.22,6.69,-,-,-,-,-,-,-
2000138501,Anton Gaaei,30,73 kg,183 cm,,-,DEN,LaLiga EA SPORTS,Zaragoza,"$2,667,000 p/a",-,30/6/2034,"D/WB (R), AM (RL)",AM (RL),17,"1,391",82%,-,0.03,4.01,0.65,-,8%,0.26,-,-0.52,0.19,-,0.13,0.03,0,0.42,3.36,76%,1.42,0.13,0.71,5.56,65%,3.62,0.78,12.68,11.06,18.18,0.97,13.4km,3.24,12.36,-,-,-,-,-,-,-
93070264,Hjalmar Ekdal,34,79 kg,188 cm,,-,SWE,LaLiga EA SPORTS,Mallorca,"$2,218,000 p/a",-,30/6/2033,"D (RC), DM","D (R), DM",20,"1,665",93%,-,0.03,3.84,0.16,-,0%,0,-,-0.11,0.05,-,0.05,0.01,0,0.58,1.57,76%,0.81,0.43,1.14,4.65,66%,3.08,0.49,8.22,3.46,7.46,0.05,11.5km,2.32,5.41,-,-,-,-,-,-,-
2002143793,Olav Hagen,21,62 kg,167 cm,,-,NOR,LaLiga EA SPORTS,Real Sociedad,"$1,103,000 p/a",-,30/6/2037,WB/M/AM (R),WB/M (R),4,571,82%,-,0.35,2.99,1.58,1.42,15%,0.79,-,-0.84,0.63,-,0.47,0.13,0,2.25,2.21,70%,0.32,0,0,2.68,12%,0.32,0.32,5.99,15.6,11.19,5.99,13.0km,3.47,12.45,-,-,-,-,-,-,-
47092784,Raimonds Krollis,31,73 kg,186 cm,,-,LVA,LaLiga EA SPORTS,Almería,"$1,591,000 p/a",-,30/6/2034,"AM (C), ST (C)",-,11,895,87%,-,0.04,1.11,0.4,0.1,14%,0.1,13%,-0.48,1.21,0.3,1.01,0.35,0,0.42,1.51,65%,1.11,0.1,0.2,5.83,59%,3.42,0.5,5.93,12.97,6.54,1.31,13.3km,2.82,11.26,-,-,-,-,-,-,-
67217522,Pau Torres,36,75 kg,191 cm,,-,ESP,LaLiga EA SPORTS,Villarreal,"$4,823,000 p/a",-,30/6/2033,"D (C), DM",DM,26,"2,340",96%,-,0.02,5.5,0.15,0.04,17%,0.04,27%,1.72,0.23,0.12,0.04,0.05,0,0.55,1.31,76%,0.54,0.54,0.58,5.38,65%,3.5,0.54,9.73,3.88,6.46,0.04,11.5km,1.19,3.19,-,-,-,-,-,-,-
67220203,Pedro Díaz,34,73 kg,180 cm,,-,ESP,LaLiga EA SPORTS,Gijón,"$1,370,000 p/a",$0,30/6/2034,"DM, M/AM (C)",AM (C),16,"1,351",83%,0.27,0.13,3.6,0.73,0.13,36%,0.2,5%,-0.56,0.47,0.07,1.27,0.1,0,1.98,2.07,65%,1.33,0.2,0.33,3.66,33%,1.2,0.73,6.79,11.52,9.46,1.27,13.1km,2.6,11.13,-,-,-,-,-,-,-
2000101495,Sidney Raebiger,27,71 kg,176 cm,,-,GER,LaLiga EA SPORTS,Espanyol,"$3,667,000 p/a",-,30/6/2035,"DM, M (RC), AM (C)","DM, M (R), AM (C)",18,"1,477",89%,0.06,0.16,6.4,1.65,0.43,17%,0.3,8%,-0.45,0.49,0.06,0.49,0.09,0,2.58,2.01,80%,0.61,0.3,0.06,2.68,27%,0.73,0.49,11.64,10.18,8.65,0.73,13.6km,3.11,12.55,-,-,-,-,-,-,-
2002143751,Roberto Martínez,21,71 kg,177 cm,,-,URU,LaLiga EA SPORTS,Real Sociedad,"$1,374,000 p/a",-,30/6/2037,"WB (R), M (LC), AM (C)","WB (R), M (L), AM (C)",24,"2,119",88%,0.25,0.33,3.53,1.7,0.98,27%,0.3,8%,-2.33,1.1,0.13,1.02,0.23,0,7.75,1.95,79%,0.47,0.04,0.08,2.59,43%,1.1,0.04,6.12,10.75,7.77,1.23,12.7km,2.63,10.02,-,-,-,-,-,-,-
67245413,Óscar Mingueza,33,73 kg,184 cm,,-,ESP,LaLiga EA SPORTS,Girona,"$5,010,000 p/a",-,30/6/2034,"D (RLC), WB (R)","D (L), WB (R)",14,"1,157",93%,0.08,0.05,5.99,0.31,0.08,8%,0.08,-,-0.36,0.16,-,0.08,0.03,0,0.59,1.48,76%,0.86,0.16,0.78,5.06,71%,3.58,0.54,10.19,5.83,6.22,0.39,11.8km,1.32,3.81,-,-,-,-,-,-,-
67246385,Martín Zubimendi,33,72 kg,181 cm,,-,ESP,LaLiga EA SPORTS,Real Sociedad,"$6,936,000 p/a",-,30/6/2033,"DM, M (C)",-,6,833,90%,0.22,0.2,7.67,0.97,0.32,50%,0.11,10%,0.21,0.43,0.11,0.43,0.09,1,1.85,1.94,69%,0.76,0.22,0.11,2.81,38%,1.08,0.11,6.16,8.64,9.4,0.43,13.5km,2.7,9.94,-,-,-,-,-,-,-
2000256231,Lamine Yamal,25,73 kg,184 cm,,-,ESP,LaLiga EA SPORTS,FC Barcelona,"$66,118,000 p/a",-,30/6/2035,"M (R), AM (RL), ST (C)",M (R),24,"1,936",83%,0.56,0.4,4.65,2.28,0.88,15%,0.74,13%,-0.39,1.3,0.42,1.39,0.4,0,8.57,2.23,86%,0.19,0.05,0,4.09,64%,2.6,0.05,6.37,19.39,10.69,3.9,13.1km,3.86,13.95,-,-,-,-,-,-,-
67246951,Álvaro Fernández,34,73 kg,185 cm,,-,ESP,LaLiga EA SPORTS,Athletic Bilbao,"$4,999,000 p/a",-,30/6/2034,GK,-,28,"2,520",60%,-,0,1,0,-,-,-,-,0,-,-,-,0,4,0,0,0%,7.11,0,0,-,-,-,-,4.61,11.71,0.18,-,6.4km,0,0,10,31,47,-0.19,1.75,83%,66%
67248339,Gaspar,32,74 kg,175 cm,,-,ESP,LaLiga EA SPORTS,Gijón,"$933,000 p/a",-,30/6/2034,"M (LC), AM (RLC)","M (C), AM (RC)",5,512,83%,-,0.11,3.34,0.88,0.35,27%,1.05,13%,-1.14,1.58,0.35,1.23,0.27,0,0.65,3.34,83%,0.35,0,0,5.27,30%,1.58,0.53,8.61,16.88,13.71,2.64,14.1km,3.69,13.89,-,-,-,-,-,-,-
98046083,Bećir Omeragić,31,76 kg,187 cm,,-,SUI,LaLiga EA SPORTS,Real Racing Club,"$772,000 p/a",-,30/6/2035,"D (RC), DM",DM,24,"2,024",89%,-,0.01,2.22,0.18,-,14%,0.04,22%,0.46,0.22,0.09,0,0.03,0,0.25,1.42,97%,1.56,0.31,0.67,6.54,64%,4.18,0.58,9.47,5.11,3.33,0.31,11.0km,0.67,2.85,-,-,-,-,-,-,-
2000229718,Jon Martín,26,81 kg,188 cm,,-,ESP,LaLiga EA SPORTS,Real Sociedad,"$1,392,000 p/a",$8.25M,30/6/2036,D (C),-,24,"2,133",94%,-,0.03,4.77,0.3,-,0%,0,-,-0.25,0.25,-,0.04,0.01,2,0.66,1.1,68%,1.56,0.42,0.17,4.81,75%,3.59,0.42,10.8,5.91,3.67,0.08,11.3km,0.72,2.45,-,-,-,-,-,-,-
67256618,Dani Vivian,33,83 kg,183 cm,,-,ESP,LaLiga EA SPORTS,Athletic Bilbao,"$3,576,000 p/a",-,30/6/2034,"D (C), DM",DM,28,"2,426",94%,-,0.02,5.31,0.22,0.04,0%,0,7%,-0.59,0.22,0.04,0.04,0.03,0,0.59,1.37,84%,1,0.41,0.37,6.42,55%,3.56,0.82,11.24,4.01,4.75,0.07,11.5km,1.6,5.08,-,-,-,-,-,-,-
67257035,José Manuel Copete,33,74 kg,190 cm,,-,ESP,LaLiga EA SPORTS,Mallorca,"$1,469,000 p/a",-,30/6/2034,D (LC),D (L),22,"1,726",91%,-,0.01,5.21,0.16,-,0%,0,-,-0.35,0.21,-,0,0.02,3,0.23,3.39,90%,1.1,0.21,0.31,5.42,71%,3.86,0.83,12.98,6.62,7.3,0.21,12.1km,2.24,6.57,-,-,-,-,-,-,-
67257950,Víctor Gómez,32,66 kg,169 cm,,-,ESP,LaLiga EA SPORTS,Villarreal,"$5,995,000 p/a",-,30/6/2034,D/WB/M/AM (R),M/AM (R),24,"2,031",90%,0.04,0.08,9.62,0.75,0.35,20%,0.13,33%,2.37,0.35,0.18,0.31,0.07,1,1.84,3.28,86%,0.75,0.09,0.04,2.84,36%,1.02,0.4,12.19,8.33,10.77,1.29,13.6km,2.84,9.93,-,-,-,-,-,-,-
2002142974,Stevo Andrić,22,79 kg,183 cm,,-,SRB,LaLiga EA SPORTS,FC Barcelona,"$1,620,000 p/a",-,30/6/2037,"AM (LC), ST (C)",AM (LC),4,609,83%,0.15,0.16,1.63,1.03,0.44,5%,0,36%,1.7,1.48,0.74,0.59,0.49,0,1.11,1.03,70%,0,0,0,4.43,50%,2.22,0.15,4.14,11.53,5.76,0.89,12.4km,2.22,6.21,-,-,-,-,-,-,-
67258411,Juan Miranda,33,75 kg,185 cm,,-,ESP,LaLiga EA SPORTS,Real Betis,"$3,477,000 p/a",-,30/6/2033,"D (LC), WB/M (L)","D (C), M (L)",20,"1,752",92%,0.1,0.08,6.11,0.82,0.21,11%,0.21,25%,-0.57,0.51,0.21,0.51,0.03,1,1.6,3.75,82%,1.39,0.1,0.31,3.65,69%,2.52,1.08,11.46,10.63,16.28,0.72,13.4km,3.29,10.74,-,-,-,-,-,-,-
2000135601,Carciano Barbato,24,84 kg,190 cm,,-,BRA,LaLiga EA SPORTS,Gijón,"$399,000 p/a",-,30/6/2036,"D (RC), WB (R)",D (C),18,"1,340",90%,0.07,0.1,4.37,0.6,0.13,18%,0.2,11%,0.36,0.2,0.07,0.07,0.04,0,1.46,3.02,78%,2.28,0.6,1.54,5.57,83%,4.63,0.47,13.37,6.85,10.81,0.54,12.8km,2.35,6.78,-,-,-,-,-,-,-
43316726,Davide Bettella,32,75 kg,186 cm,,-,ITA,LaLiga EA SPORTS,Cádiz,"$1,501,000 p/a",-,30/6/2034,D (C),-,23,"2,044",91%,0.09,0.05,4.27,0.35,0.18,0%,0,20%,0.35,0.13,0.04,0.04,0.03,0,1.15,1.32,71%,1.45,0.4,0.18,6.52,66%,4.32,0.53,10.79,5.55,4.54,0.13,11.3km,1.28,4.45,-,-,-,-,-,-,-
67258846,Marc Aguado,32,68 kg,178 cm,,-,ESP,LaLiga EA SPORTS,Zaragoza,"$1,529,000 p/a",-,30/6/2034,"DM, M (C)",-,18,"1,554",87%,0.06,0.05,4.17,0.52,0.06,9%,0.12,-,-1.29,0.12,-,0.35,0.07,0,0.81,1.68,66%,0.87,0.23,0.17,2.66,59%,1.56,0.46,7.64,8.05,12.57,0.17,13.4km,2.26,8.98,-,-,-,-,-,-,-
2000017415,Alessandro Circati,29,84 kg,190 cm,,-,AUS,LaLiga EA SPORTS,CA Osasuna,"$1,671,000 p/a",-,30/6/2035,D (RC),D (R),23,"1,822",89%,0.05,0.03,5.24,0.44,-,6%,0.05,5%,-0.57,0.54,0.05,0.05,0.08,1,0.62,2.07,72%,0.84,0.4,1.09,8,62%,4.99,0.89,13.24,6.47,6.52,0.3,12.5km,1.98,5.63,-,-,-,-,-,-,-
67260204,Oihan Sancet,32,73 kg,188 cm,,-,ESP,LaLiga EA SPORTS,Athletic Bilbao,"$10,271,000 p/a",-,30/6/2034,M/AM (C),-,27,"2,323",83%,0.12,0.11,2.83,1.05,0.35,16%,0.12,14%,-0.6,0.89,0.23,0.46,0.23,1,2.89,1.36,76%,0.62,0,0.08,5.5,47%,2.6,0.19,7.83,11,9.26,1.47,14.1km,3.22,11.93,-,-,-,-,-,-,-
2000227977,Héctor Fort,26,74 kg,179 cm,,-,ESP,LaLiga EA SPORTS,Sevilla,"$2,105,000 p/a",-,30/6/2036,"D (RC), WB/AM (R)","D (C), AM (R)",22,"2,029",86%,0.09,0.1,5.37,0.8,0.31,12%,0.4,7%,-0.3,0.35,0.04,0.4,0.06,1,2.33,3.15,74%,1.11,0.31,0.09,3.15,44%,1.38,0.53,12.73,10.34,16.06,0.98,13.6km,2.57,8.69,-,-,-,-,-,-,-
67260506,Kang-In Lee,31,67 kg,173 cm,,-,KOR,LaLiga EA SPORTS,Atlético Madrid,"$7,010,000 p/a",-,30/6/2034,"M/AM (RLC), ST (C)","M (RC), ST (C)",6,753,85%,0.36,0.36,2.87,2.15,0.72,29%,1.31,19%,0.18,0.84,0.36,0.72,0.24,0,2.98,1.79,71%,0.12,0,0.12,2.39,35%,0.84,0.48,4.66,16.37,12.19,3.23,13.9km,3.35,15.9,-,-,-,-,-,-,-
2002135761,Ricardo Garai,23,83 kg,187 cm,,-,ESP,LaLiga EA SPORTS,Cádiz,"$129,000 p/a",-,30/6/2036,"D (C), DM, M (C)",M (C),6,579,88%,-,0.09,3.89,0.62,0.16,0%,0,-,-0.14,0,-,0.47,0.02,0,0.57,1.24,67%,0.93,0,0.62,3.58,48%,1.71,0.31,6.53,8.7,7.62,0.62,13.0km,3.73,12.28,-,-,-,-,-,-,-
2002135524,Airam,22,73 kg,178 cm,,-,ESP,LaLiga EA SPORTS,Sevilla,"$1,276,000 p/a",-,30/6/2037,D/WB (L),WB (L),13,"1,304",89%,0.07,0.17,6.35,0.76,0.21,13%,0.28,-,-0.75,0.07,-,0.21,0.05,0,2.4,2.9,72%,1.1,0.14,0,3.45,28%,0.97,0.48,12.15,7.25,10.28,0.9,13.5km,3.11,9.11,-,-,-,-,-,-,-
67267209,Jorge Herrando,31,87 kg,192 cm,,-,ESP,LaLiga EA SPORTS,Athletic Bilbao,"$1,220,000 p/a",-,30/6/2033,D (C),-,23,"2,017",90%,-,0.04,3.79,0.36,0.04,0%,0,5%,-0.14,0.4,0.04,0.04,0.05,1,0.81,1.12,66%,1.52,0.09,0.8,6.65,76%,5.04,0.62,10.75,5.93,5.18,0.04,11.3km,0.94,4.19,-,-,-,-,-,-,-
67268221,Pedro Porro,33,71 kg,176 cm,,-,ESP,LaLiga EA SPORTS,Real Madrid,"$5,623,000 p/a",-,30/6/2034,D/WB/M/AM (R),M/AM (R),8,"1,159",91%,0.47,0.29,7.07,0.85,0.7,30%,0.47,6%,-0.83,0.47,0.08,0.78,0.14,0,3.7,2.1,82%,0.54,0.08,0,3.81,41%,1.55,0.62,9.47,10.72,12.81,1.32,13.9km,2.72,10.02,-,-,-,-,-,-,-
43424958,Christian Dalle Mura,30,78 kg,186 cm,,-,ITA,Serie A,Cagliari,"$759,000 p/a",$625K,30/6/2035,D (C),-,23,"1,893",94%,-,0.05,3.47,0.29,0.14,-,0,7%,0,0.38,0.05,0.1,0.05,0,1.07,1.62,81%,1.38,0.43,0.9,5.32,79%,4.23,0.76,9.6,3.57,2.9,-,10.7km,1.19,4.42,-,-,-,-,-,-,-
2002123652,Salvatore Pirola,23,76 kg,179 cm,,-,ITA,Serie A,Atalanta,"$2,455,000 p/a",-,30/6/2036,GK,-,20,"1,830",89%,-,0,0.84,0,-,-,-,-,0,-,-,-,0,2,0,-,-,4.08,0.05,0,-,-,-,-,5.26,5.31,0.1,-,6.6km,0,0,11,20,20,-0.05,1.13,82%,72%
2002123729,Stefano Della Rosa,23,77 kg,178 cm,,-,ITA,Serie A,Sassuolo,"$639,000 p/a",-,30/6/2036,"DM, M (LC)",M (L),2,189,94%,-,0.01,1.9,0,-,-,0,-,-0.04,0,-,0.95,0.02,0,0.02,5.24,79%,0,0,0,3.81,0%,0,0.95,6.67,5.24,4.76,-,14.2km,1.9,11.43,-,-,-,-,-,-,-
2002123801,Jacopo Gramaccia,23,78 kg,181 cm,,-,ITA,Serie A,Sassuolo,"$1,696,000 p/a",-,30/6/2037,"DM, M (C)",M (C),18,"1,573",93%,0.06,0.04,3.38,0.34,0.06,19%,0.17,-,-0.08,0,-,0.17,0,1,0.66,2.52,77%,1.43,0.17,0.23,2.8,55%,1.54,0.4,6.47,4.98,6.75,-,13.1km,2.17,7.55,-,-,-,-,-,-,-
12088462,Dorgéles Néné,30,71 kg,174 cm,,Tight calf,MLI,Serie A,Cagliari,"$1,354,000 p/a",-,30/6/2033,"AM (RL), ST (C)",AM (L),1,278,87%,0.32,0.19,1.62,1.62,0.97,33%,0.32,-,-0.47,0.32,-,0,0.15,0,0.6,0.97,38%,0.32,0,0,3.88,8%,0.32,0.32,4.21,9.71,3.24,1.62,14.1km,2.27,8.74,-,-,-,-,-,-,-
12088492,Mika Faye,28,93 kg,186 cm,,-,SEN,Serie A,Hellas Verona,"$2,516,000 p/a",-,30/6/2036,D (LC),-,21,"1,577",92%,0.06,0.02,5.42,0.17,0.06,10%,0.17,22%,1.16,0.34,0.11,0.17,0.05,1,0.3,3.02,82%,0.86,0.17,0.51,3.99,70%,2.8,0.63,11.64,9.59,9.25,3.02,12.7km,2.4,9.19,-,-,-,-,-,-,-
2002123803,Fabrizio Tropeano,24,80 kg,177 cm,,-,ITA,Serie A,Lazio,"$991,000 p/a",$975K,30/6/2034,D/WB/AM (L),AM (L),5,477,90%,0.19,0.08,8.3,0.94,-,20%,0.19,20%,0.6,0.94,0.19,0.38,0.08,1,0.45,2.45,87%,1.13,0,0,5.09,63%,3.21,0.57,11.89,8.3,8.3,0.38,12.6km,2.08,9.25,-,-,-,-,-,-,-
